order_id,order_purchase_timestamp,customer_state,product_category_name,price,delivery_time_days,review_score
ORD-01189,2026-03-14 00:54:37.852111,SP,Esportes,799.64,4,4
ORD-01190,2026-07-19 00:54:37.852111,RS,Informática,83.96,14,4
ORD-01191,2026-02-14 00:54:37.852111,CE,Móveis,796.44,8,3
ORD-01192,2026-01-27 00:54:37.852111,SP,Móveis,1627.16,5,4
ORD-01193,2025-09-03 00:54:37.852111,RJ,Cama Mesa Banho,1108.31,6,5
ORD-01194,2026-03-05 00:54:37.852111,CE,Cama Mesa Banho,69.11,18,4
ORD-01195,2026-02-17 00:54:37.852111,RJ,Móveis,966.2,7,3
ORD-01196,2025-11-01 00:54:37.852111,MG,Móveis,618.33,4,5
ORD-01197,2026-06-11 00:54:37.852111,BA,Móveis,981.22,17,3
ORD-01198,2026-03-16 00:54:37.852111,MG,Móveis,839.15,6,3
ORD-01199,2026-03-12 00:54:37.852111,CE,Esportes,1867.36,18,3
ORD-01200,2026-03-10 00:54:37.852111,SC,Cama Mesa Banho,130.3,8,3
ORD-01201,2026-06-25 00:54:37.852111,MG,Informática,1383.0,6,5
ORD-01202,2025-09-10 00:54:37.852111,CE,Beleza e Saúde,1709.5,14,3
ORD-01203,2026-05-21 00:54:37.852111,SP,Informática,1920.52,3,5
ORD-01204,2025-08-17 00:54:37.852111,AM,Eletrônicos,396.39,15,2
ORD-01205,2026-02-17 00:54:37.852111,MG,Beleza e Saúde,1086.04,7,5
ORD-01206,2026-03-18 00:54:37.852111,SP,Esportes,135.0,1,4
ORD-01207,2026-04-17 00:54:37.852111,RJ,Eletrônicos,1023.41,5,3
ORD-01208,2025-09-05 00:54:37.852111,PE,Cama Mesa Banho,294.64,18,3
ORD-01209,2026-06-11 00:54:37.852111,BA,Beleza e Saúde,1683.9,9,5
ORD-01210,2026-02-05 00:54:37.852111,RJ,Móveis,272.05,5,4
ORD-01211,2025-08-18 00:54:37.852111,RJ,Eletrônicos,1050.91,5,5
ORD-01212,2026-06-25 00:54:37.852111,CE,Esportes,1066.14,20,3
ORD-01213,2025-09-20 00:54:37.852111,SC,Beleza e Saúde,1944.72,2,5
ORD-01214,2025-11-29 00:54:37.852111,PR,Móveis,1327.21,14,3
ORD-01215,2026-01-01 00:54:37.852111,AM,Eletrônicos,611.29,14,2
ORD-01216,2026-03-25 00:54:37.852111,SC,Esportes,519.56,12,1
ORD-01217,2026-01-10 00:54:37.852111,CE,Eletrônicos,300.08,21,2
ORD-01218,2026-01-14 00:54:37.852111,BA,Beleza e Saúde,1525.2,13,4
ORD-01219,2025-09-29 00:54:37.852111,AM,Móveis,1396.98,21,1
ORD-01220,2026-07-12 00:54:37.852111,AM,Cama Mesa Banho,1239.26,16,3
ORD-01221,2026-03-08 00:54:37.852111,CE,Esportes,129.64,7,3
ORD-01222,2025-11-01 00:54:37.852111,RS,Beleza e Saúde,1537.52,13,3
ORD-01223,2025-10-12 00:54:37.852111,RJ,Móveis,1301.68,3,5
ORD-01224,2025-10-31 00:54:37.852111,PE,Cama Mesa Banho,1929.58,13,2
ORD-01225,2026-03-22 00:54:37.852111,RS,Eletrônicos,1195.04,8,4
ORD-01226,2026-07-25 00:54:37.852111,CE,Móveis,642.71,19,2
ORD-01227,2026-07-26 00:54:37.852111,RS,Cama Mesa Banho,793.97,9,4
ORD-01228,2025-11-29 00:54:37.852111,PE,Beleza e Saúde,392.89,20,2
ORD-01229,2026-05-27 00:54:37.852111,CE,Móveis,1459.68,11,3
ORD-01230,2026-02-19 00:54:37.852111,CE,Móveis,1430.06,14,5
ORD-01231,2026-01-31 00:54:37.852111,AM,Informática,441.27,17,3
ORD-01232,2026-04-22 00:54:37.852111,RS,Esportes,359.05,15,2
ORD-01233,2026-04-21 00:54:37.852111,SP,Móveis,200.16,4,4
ORD-01234,2026-01-03 00:54:37.852111,MG,Cama Mesa Banho,1828.35,7,4
ORD-01235,2026-02-28 00:54:37.852111,CE,Esportes,504.49,18,3
ORD-01236,2025-09-28 00:54:37.852111,RS,Beleza e Saúde,721.12,8,5
ORD-01237,2026-04-03 00:54:37.852111,PR,Esportes,596.98,9,4
ORD-01238,2025-11-22 00:54:37.852111,BA,Informática,856.57,17,1
ORD-01239,2026-06-19 00:54:37.852111,PR,Beleza e Saúde,1442.4,11,3
ORD-01240,2025-08-19 00:54:37.852111,RS,Móveis,1747.66,14,1
ORD-01241,2026-04-04 00:54:37.852111,RJ,Eletrônicos,406.07,5,4
ORD-01242,2025-10-29 00:54:37.852111,RJ,Beleza e Saúde,1388.5,7,2
ORD-01243,2025-11-20 00:54:37.852111,RS,Beleza e Saúde,737.5,7,3
ORD-01244,2026-03-04 00:54:37.852111,AM,Informática,1962.03,15,1
ORD-01245,2026-05-18 00:54:37.852111,AM,Cama Mesa Banho,632.89,14,3
ORD-01246,2026-06-19 00:54:37.852111,CE,Beleza e Saúde,64.03,19,2
ORD-01247,2025-10-29 00:54:37.852111,PE,Cama Mesa Banho,1055.5,16,3
ORD-01248,2026-02-16 00:54:37.852111,MG,Esportes,343.93,6,4
ORD-01249,2025-08-29 00:54:37.852111,CE,Eletrônicos,136.76,13,2
ORD-01250,2026-08-05 00:54:37.852111,PR,Informática,1411.63,10,4
ORD-01251,2025-09-26 00:54:37.852111,MG,Móveis,1477.91,6,5
ORD-01252,2025-10-04 00:54:37.852111,PR,Beleza e Saúde,948.36,3,5
ORD-01253,2025-12-09 00:54:37.852111,AM,Eletrônicos,1369.93,28,1
ORD-01254,2025-09-24 00:54:37.852111,RS,Eletrônicos,1099.57,9,2
ORD-01255,2025-12-01 00:54:37.852111,PE,Cama Mesa Banho,1278.11,7,3
ORD-01256,2025-09-19 00:54:37.852111,PR,Beleza e Saúde,1213.57,10,4
ORD-01257,2026-06-20 00:54:37.852111,AM,Eletrônicos,1348.35,18,4
ORD-01258,2025-12-07 00:54:37.852111,PE,Informática,439.28,17,3
ORD-01259,2025-12-17 00:54:37.852111,CE,Móveis,573.98,22,3
ORD-01260,2025-12-27 00:54:37.852111,RS,Esportes,907.93,12,4
ORD-01261,2026-06-07 00:54:37.852111,BA,Esportes,919.95,19,3
ORD-01262,2026-06-23 00:54:37.852111,RJ,Cama Mesa Banho,1560.1,5,4
ORD-01263,2026-05-08 00:54:37.852111,SC,Eletrônicos,766.42,9,4
ORD-01264,2026-05-13 00:54:37.852111,PE,Esportes,366.89,26,1
ORD-01265,2025-11-22 00:54:37.852111,BA,Cama Mesa Banho,540.36,10,4
ORD-01266,2025-10-26 00:54:37.852111,BA,Móveis,468.73,18,3
ORD-01267,2026-05-09 00:54:37.852111,PE,Beleza e Saúde,1476.74,18,4
ORD-01268,2026-05-17 00:54:37.852111,BA,Informática,967.16,22,1
ORD-01269,2026-05-27 00:54:37.852111,PR,Móveis,1431.83,7,4
ORD-01270,2025-10-29 00:54:37.852111,BA,Móveis,861.63,9,5
ORD-01271,2026-04-15 00:54:37.852111,AM,Esportes,1784.98,18,3
ORD-01272,2025-10-15 00:54:37.852111,MG,Esportes,1967.86,5,5
ORD-01273,2026-03-01 00:54:37.852111,PR,Informática,1356.19,14,4
ORD-01274,2026-02-12 00:54:37.852111,BA,Beleza e Saúde,1734.43,11,5
ORD-01275,2026-01-02 00:54:37.852111,CE,Móveis,1040.47,23,1
ORD-01276,2025-10-06 00:54:37.852111,RJ,Eletrônicos,1872.51,9,2
ORD-01277,2026-08-06 00:54:37.852111,RS,Esportes,1671.59,8,4
ORD-01278,2025-09-17 00:54:37.852111,BA,Móveis,1983.97,11,1
ORD-01279,2025-11-23 00:54:37.852111,SP,Beleza e Saúde,1265.03,4,5
ORD-01280,2026-03-05 00:54:37.852111,RJ,Cama Mesa Banho,1569.45,5,5
ORD-01281,2026-03-15 00:54:37.852111,CE,Beleza e Saúde,1108.59,20,2
ORD-01282,2026-05-20 00:54:37.852111,AM,Móveis,555.28,15,2
ORD-01283,2026-03-19 00:54:37.852111,BA,Móveis,741.77,25,1
ORD-01284,2026-04-23 00:54:37.852111,AM,Informática,1793.31,12,3
ORD-01285,2026-07-08 00:54:37.852111,BA,Móveis,159.1,9,4
ORD-01286,2025-11-01 00:54:37.852111,SC,Esportes,1203.39,13,4
ORD-01287,2026-02-06 00:54:37.852111,MG,Eletrônicos,776.34,1,5
ORD-01288,2026-05-23 00:54:37.852111,AM,Informática,804.05,16,4
ORD-01289,2026-08-11 00:54:37.852111,MG,Móveis,1774.91,11,4
ORD-01290,2025-10-14 00:54:37.852111,RJ,Beleza e Saúde,1714.95,4,4
ORD-01291,2026-01-28 00:54:37.852111,SC,Móveis,1217.74,6,5
ORD-01292,2026-08-02 00:54:37.852111,RS,Beleza e Saúde,582.19,9,2
ORD-01293,2025-12-22 00:54:37.852111,PR,Beleza e Saúde,977.14,9,4
ORD-01294,2026-01-30 00:54:37.852111,MG,Móveis,846.17,5,5
ORD-01295,2026-04-16 00:54:37.852111,SC,Beleza e Saúde,739.56,11,3
ORD-01296,2026-07-24 00:54:37.852111,MG,Eletrônicos,250.43,2,5
ORD-01297,2025-11-25 00:54:37.852111,PE,Cama Mesa Banho,1109.07,26,2
ORD-01298,2025-10-24 00:54:37.852111,CE,Informática,638.57,19,1
ORD-01299,2025-11-30 00:54:37.852111,RS,Móveis,1338.58,12,3
ORD-01300,2026-01-03 00:54:37.852111,CE,Cama Mesa Banho,672.45,14,3
ORD-01301,2025-12-30 00:54:37.852111,BA,Beleza e Saúde,890.77,24,1
ORD-01302,2026-06-21 00:54:37.852111,MG,Beleza e Saúde,152.1,4,5
ORD-01303,2025-08-23 00:54:37.852111,BA,Informática,1985.45,19,2
ORD-01304,2025-09-05 00:54:37.852111,SP,Cama Mesa Banho,1039.84,3,5
ORD-01305,2025-08-14 00:54:37.852111,MG,Cama Mesa Banho,97.26,3,4
ORD-01306,2025-11-06 00:54:37.852111,SC,Móveis,1105.4,12,2
ORD-01307,2026-05-24 00:54:37.852111,RS,Beleza e Saúde,1747.19,8,4
ORD-01308,2026-01-23 00:54:37.852111,BA,Esportes,1556.48,13,4
ORD-01309,2026-03-08 00:54:37.852111,MG,Móveis,1416.77,3,5
ORD-01310,2026-04-15 00:54:37.852111,SP,Móveis,321.96,6,5
ORD-01311,2026-06-15 00:54:37.852111,CE,Móveis,1332.59,14,5
ORD-01312,2026-01-10 00:54:37.852111,SC,Informática,1544.28,9,4
ORD-01313,2026-04-07 00:54:37.852111,PE,Informática,1166.22,18,2
ORD-01314,2026-01-01 00:54:37.852111,MG,Móveis,1790.86,1,5
ORD-01315,2026-01-16 00:54:37.852111,PE,Eletrônicos,590.13,10,3
ORD-01316,2026-04-20 00:54:37.852111,RJ,Esportes,522.18,5,5
ORD-01317,2026-01-16 00:54:37.852111,RS,Cama Mesa Banho,1745.66,7,3
ORD-01318,2026-07-30 00:54:37.852111,MG,Cama Mesa Banho,1269.53,7,5
ORD-01319,2026-08-04 00:54:37.852111,AM,Beleza e Saúde,52.82,22,3
ORD-01320,2026-07-04 00:54:37.852111,SP,Cama Mesa Banho,738.61,6,2
ORD-01321,2025-12-19 00:54:37.852111,BA,Cama Mesa Banho,1722.82,27,1
ORD-01322,2025-11-05 00:54:37.852111,AM,Esportes,103.27,17,3
ORD-01323,2025-08-19 00:54:37.852111,RJ,Cama Mesa Banho,56.33,6,5
ORD-01324,2026-01-24 00:54:37.852111,RS,Esportes,598.46,8,3
ORD-01325,2025-12-10 00:54:37.852111,CE,Informática,1832.3,30,2
ORD-01326,2025-11-08 00:54:37.852111,SC,Esportes,1807.88,15,1
ORD-01327,2025-12-21 00:54:37.852111,PE,Informática,1061.59,18,2
ORD-01328,2026-08-09 00:54:37.852111,RJ,Esportes,1128.81,5,5
ORD-01329,2026-03-12 00:54:37.852111,BA,Móveis,697.42,24,1
ORD-01330,2026-07-15 00:54:37.852111,SC,Eletrônicos,525.29,9,2
ORD-01331,2026-04-26 00:54:37.852111,CE,Informática,1639.68,14,3
ORD-01332,2026-05-07 00:54:37.852111,BA,Informática,257.27,22,1
ORD-01333,2026-01-10 00:54:37.852111,SP,Cama Mesa Banho,1000.34,5,5
ORD-01334,2025-10-24 00:54:37.852111,PE,Informática,1287.07,18,2
ORD-01335,2026-05-30 00:54:37.852111,AM,Esportes,252.18,13,2
ORD-01336,2025-09-21 00:54:37.852111,MG,Móveis,1063.23,1,3
ORD-01337,2026-03-20 00:54:37.852111,RJ,Móveis,1176.17,5,4
ORD-01338,2026-04-07 00:54:37.852111,MG,Cama Mesa Banho,1497.87,6,4
ORD-01339,2025-09-06 00:54:37.852111,SC,Esportes,507.93,9,3
ORD-01340,2026-07-02 00:54:37.852111,MG,Esportes,621.99,7,4
ORD-01341,2025-08-22 00:54:37.852111,AM,Beleza e Saúde,1160.57,14,4
ORD-01342,2026-07-03 00:54:37.852111,PR,Informática,1967.1,6,4
ORD-01343,2026-07-10 00:54:37.852111,SC,Cama Mesa Banho,474.11,9,4
ORD-01344,2026-07-27 00:54:37.852111,PE,Móveis,1972.51,17,3
ORD-01345,2026-03-01 00:54:37.852111,BA,Eletrônicos,1442.97,21,1
ORD-01346,2026-03-13 00:54:37.852111,PE,Beleza e Saúde,1660.86,14,5
ORD-01347,2026-05-29 00:54:37.852111,MG,Esportes,224.8,7,4
ORD-01348,2026-05-18 00:54:37.852111,RS,Informática,635.82,15,4
ORD-01349,2026-04-18 00:54:37.852111,SC,Móveis,162.59,9,4
ORD-01350,2025-08-16 00:54:37.852111,BA,Beleza e Saúde,774.52,24,1
ORD-01351,2025-09-05 00:54:37.852111,CE,Esportes,1963.51,12,4
ORD-01352,2026-07-17 00:54:37.852111,SP,Móveis,255.28,7,4
ORD-01353,2025-10-04 00:54:37.852111,PE,Móveis,1146.63,23,1
ORD-01354,2025-10-30 00:54:37.852111,PE,Esportes,61.84,22,2
ORD-01355,2026-04-01 00:54:37.852111,SC,Esportes,1439.73,9,3
ORD-01356,2026-01-06 00:54:37.852111,RS,Cama Mesa Banho,434.53,1,4
ORD-01357,2026-02-26 00:54:37.852111,MG,Móveis,302.69,3,3
ORD-01358,2026-05-07 00:54:37.852111,MG,Esportes,707.18,3,5
ORD-01359,2025-11-18 00:54:37.852111,SC,Eletrônicos,1553.54,7,5
ORD-01360,2025-12-19 00:54:37.852111,PE,Eletrônicos,257.9,18,3
ORD-01361,2025-10-08 00:54:37.852111,BA,Beleza e Saúde,498.19,15,4
ORD-01362,2026-02-21 00:54:37.852111,SP,Informática,66.51,3,4
ORD-01363,2026-02-04 00:54:37.852111,SC,Eletrônicos,1938.41,6,4
ORD-01364,2026-04-13 00:54:37.852111,BA,Cama Mesa Banho,1204.68,14,2
ORD-01365,2026-06-28 00:54:37.852111,BA,Esportes,1453.8,23,2
ORD-01366,2026-06-10 00:54:37.852111,CE,Informática,1320.2,14,3
ORD-01367,2026-04-05 00:54:37.852111,AM,Cama Mesa Banho,331.51,15,3
ORD-01368,2025-10-07 00:54:37.852111,PR,Móveis,1210.13,8,5
ORD-01369,2025-08-15 00:54:37.852111,SP,Informática,306.26,5,5
ORD-01370,2026-02-01 00:54:37.852111,RJ,Eletrônicos,832.41,5,3
ORD-01371,2025-10-10 00:54:37.852111,RS,Cama Mesa Banho,1159.48,1,4
ORD-01372,2026-02-13 00:54:37.852111,PR,Esportes,1139.82,13,4
ORD-01373,2025-10-25 00:54:37.852111,CE,Esportes,282.19,25,2
ORD-01374,2025-11-04 00:54:37.852111,SP,Cama Mesa Banho,117.15,2,5
ORD-01375,2026-07-15 00:54:37.852111,MG,Móveis,1606.56,3,5
ORD-01376,2026-03-17 00:54:37.852111,PR,Eletrônicos,1465.55,8,5
ORD-01377,2025-11-19 00:54:37.852111,MG,Cama Mesa Banho,209.55,3,5
ORD-01378,2025-10-21 00:54:37.852111,RS,Beleza e Saúde,298.46,10,3
ORD-01379,2026-08-02 00:54:37.852111,MG,Cama Mesa Banho,1790.54,1,4
ORD-01380,2026-03-02 00:54:37.852111,RS,Cama Mesa Banho,1549.8,6,4
ORD-01381,2026-04-22 00:54:37.852111,SP,Eletrônicos,1992.51,8,5
ORD-01382,2026-02-07 00:54:37.852111,PE,Esportes,545.28,13,5
ORD-01383,2025-10-22 00:54:37.852111,RS,Móveis,1001.22,13,4
ORD-01384,2025-12-24 00:54:37.852111,BA,Cama Mesa Banho,511.1,19,3
ORD-01385,2025-12-29 00:54:37.852111,RJ,Informática,1264.46,1,5
ORD-01386,2025-10-07 00:54:37.852111,RJ,Esportes,275.06,6,5
ORD-01387,2026-05-07 00:54:37.852111,SC,Esportes,298.12,9,5
ORD-01388,2026-06-19 00:54:37.852111,RJ,Cama Mesa Banho,190.18,4,2
ORD-01389,2026-04-24 00:54:37.852111,SC,Eletrônicos,1402.49,10,3
ORD-01390,2026-03-14 00:54:37.852111,RJ,Informática,1013.44,5,5
ORD-01391,2025-12-10 00:54:37.852111,RS,Cama Mesa Banho,1254.58,12,4
ORD-01392,2026-06-05 00:54:37.852111,BA,Informática,1764.64,23,1
ORD-01393,2025-10-05 00:54:37.852111,PE,Esportes,1493.64,20,1
ORD-01394,2025-10-28 00:54:37.852111,MG,Informática,950.36,2,4
ORD-01395,2025-12-06 00:54:37.852111,CE,Cama Mesa Banho,1969.49,15,3
ORD-01396,2026-07-08 00:54:37.852111,RJ,Beleza e Saúde,939.7,10,3
ORD-01397,2025-12-17 00:54:37.852111,PE,Beleza e Saúde,269.28,21,2
ORD-01398,2026-03-18 00:54:37.852111,PE,Informática,1985.68,29,2
ORD-01399,2025-12-29 00:54:37.852111,RS,Eletrônicos,94.5,14,4
ORD-01400,2025-12-12 00:54:37.852111,SP,Cama Mesa Banho,1122.27,5,2
ORD-01401,2025-09-10 00:54:37.852111,SP,Móveis,652.74,5,3
ORD-01402,2025-08-13 00:54:37.852111,RJ,Beleza e Saúde,1031.93,4,4
ORD-01403,2026-01-24 00:54:37.852111,CE,Esportes,1139.49,9,4
ORD-01404,2026-03-12 00:54:37.852111,RJ,Cama Mesa Banho,518.19,5,5
ORD-01405,2026-06-01 00:54:37.852111,RJ,Cama Mesa Banho,1135.87,7,4
ORD-01406,2026-01-24 00:54:37.852111,SC,Beleza e Saúde,1524.32,8,3
ORD-01407,2025-10-21 00:54:37.852111,BA,Móveis,569.69,20,2
ORD-01408,2026-07-27 00:54:37.852111,BA,Esportes,797.68,22,1
ORD-01409,2026-04-06 00:54:37.852111,CE,Móveis,573.07,13,4
ORD-01410,2026-01-08 00:54:37.852111,SC,Esportes,1650.09,8,3
ORD-01411,2026-06-13 00:54:37.852111,PE,Beleza e Saúde,1463.72,12,4
ORD-01412,2026-05-01 00:54:37.852111,SC,Cama Mesa Banho,1748.83,7,4
ORD-01413,2026-07-02 00:54:37.852111,RJ,Esportes,381.6,2,5
ORD-01414,2026-07-19 00:54:37.852111,SP,Cama Mesa Banho,193.48,3,4
ORD-01415,2026-07-05 00:54:37.852111,PR,Informática,282.8,14,2
ORD-01416,2025-10-26 00:54:37.852111,CE,Informática,363.99,13,2
ORD-01417,2026-04-04 00:54:37.852111,PE,Beleza e Saúde,1089.51,18,2
ORD-01418,2025-12-27 00:54:37.852111,RS,Beleza e Saúde,1943.28,8,1
ORD-01419,2026-04-27 00:54:37.852111,PR,Eletrônicos,746.61,13,3
ORD-01420,2026-02-22 00:54:37.852111,PR,Beleza e Saúde,1919.09,13,4
ORD-01421,2026-05-03 00:54:37.852111,SC,Informática,124.49,12,4
ORD-01422,2025-08-24 00:54:37.852111,MG,Esportes,1857.4,5,4
ORD-01423,2026-08-01 00:54:37.852111,PR,Móveis,403.25,9,4
ORD-01424,2025-11-11 00:54:37.852111,RJ,Beleza e Saúde,1829.33,2,4
ORD-01425,2026-05-04 00:54:37.852111,AM,Móveis,159.64,27,1
ORD-01426,2026-06-30 00:54:37.852111,SP,Móveis,1899.03,3,5
ORD-01427,2025-10-12 00:54:37.852111,SP,Informática,441.56,6,5
ORD-01428,2026-07-27 00:54:37.852111,AM,Eletrônicos,640.29,23,2
ORD-01429,2025-09-17 00:54:37.852111,BA,Esportes,1007.34,15,2
ORD-01430,2026-06-17 00:54:37.852111,RJ,Informática,792.41,7,5
ORD-01431,2025-10-06 00:54:37.852111,RS,Beleza e Saúde,1351.68,12,2
ORD-01432,2025-10-14 00:54:37.852111,PR,Informática,1950.88,15,3
ORD-01433,2026-08-01 00:54:37.852111,BA,Informática,1232.53,15,3
ORD-01434,2025-09-29 00:54:37.852111,RJ,Informática,1456.9,2,5
ORD-01435,2026-05-25 00:54:37.852111,SC,Beleza e Saúde,221.61,8,5
ORD-01436,2026-01-09 00:54:37.852111,SP,Beleza e Saúde,1274.23,5,5
ORD-01437,2025-09-08 00:54:37.852111,BA,Informática,935.01,18,2
ORD-01438,2025-11-22 00:54:37.852111,CE,Informática,1777.28,16,3
ORD-01439,2026-03-17 00:54:37.852111,PR,Móveis,807.01,4,3
ORD-01440,2026-05-24 00:54:37.852111,PR,Esportes,1374.94,11,3
ORD-01441,2026-01-10 00:54:37.852111,RS,Móveis,494.9,15,3
ORD-01442,2026-01-27 00:54:37.852111,MG,Eletrônicos,555.78,5,4
ORD-01443,2026-01-25 00:54:37.852111,CE,Esportes,783.44,21,1
ORD-01444,2026-07-19 00:54:37.852111,PR,Eletrônicos,642.92,11,4
ORD-01445,2026-05-16 00:54:37.852111,PE,Esportes,545.06,19,3
ORD-01446,2025-11-18 00:54:37.852111,CE,Informática,146.85,22,2
ORD-01447,2026-03-23 00:54:37.852111,PR,Móveis,1681.66,11,5
ORD-01448,2026-06-15 00:54:37.852111,AM,Esportes,175.39,16,2
ORD-01449,2025-08-13 00:54:37.852111,CE,Eletrônicos,1780.36,14,3
ORD-01450,2026-07-18 00:54:37.852111,RJ,Esportes,294.66,4,4
ORD-01451,2026-06-27 00:54:37.852111,CE,Beleza e Saúde,177.26,19,2
ORD-01452,2025-10-29 00:54:37.852111,RS,Esportes,1147.86,9,3
ORD-01453,2025-11-20 00:54:37.852111,SC,Informática,1029.76,10,2
ORD-01454,2026-07-28 00:54:37.852111,SC,Cama Mesa Banho,1007.91,11,3
ORD-01455,2026-01-26 00:54:37.852111,SC,Beleza e Saúde,1170.28,12,3
ORD-01456,2025-11-04 00:54:37.852111,RJ,Cama Mesa Banho,609.76,7,5
ORD-01457,2026-05-19 00:54:37.852111,BA,Informática,1342.75,18,5
ORD-01458,2025-12-06 00:54:37.852111,SC,Cama Mesa Banho,1029.68,6,5
ORD-01459,2025-11-16 00:54:37.852111,SP,Esportes,702.75,4,4
ORD-01460,2025-09-12 00:54:37.852111,RJ,Cama Mesa Banho,1661.68,5,4
ORD-01461,2026-04-18 00:54:37.852111,BA,Móveis,1469.06,8,4
ORD-01462,2026-08-06 00:54:37.852111,SP,Informática,817.54,7,5
ORD-01463,2026-03-29 00:54:37.852111,SP,Móveis,1702.85,5,4
ORD-01464,2026-02-18 00:54:37.852111,SP,Cama Mesa Banho,1844.5,5,3
ORD-01465,2025-09-19 00:54:37.852111,PE,Móveis,1096.89,24,1
ORD-01466,2025-10-02 00:54:37.852111,RS,Beleza e Saúde,469.16,8,5
ORD-01467,2026-01-10 00:54:37.852111,RS,Cama Mesa Banho,1835.79,11,4
ORD-01468,2026-05-23 00:54:37.852111,RJ,Eletrônicos,419.49,4,4
ORD-01469,2026-01-02 00:54:37.852111,SP,Móveis,144.43,4,5
ORD-01470,2026-05-02 00:54:37.852111,AM,Esportes,688.6,14,1
ORD-01471,2025-11-13 00:54:37.852111,CE,Cama Mesa Banho,1467.58,26,1
ORD-01472,2026-07-30 00:54:37.852111,BA,Eletrônicos,1850.38,16,4
ORD-01473,2026-03-07 00:54:37.852111,RS,Beleza e Saúde,1292.71,12,2
ORD-01474,2026-03-14 00:54:37.852111,SC,Esportes,1906.09,4,4
ORD-01475,2026-04-27 00:54:37.852111,RJ,Cama Mesa Banho,230.12,7,2
ORD-01476,2026-02-06 00:54:37.852111,BA,Esportes,168.47,23,3
ORD-01477,2025-10-16 00:54:37.852111,RJ,Cama Mesa Banho,1228.17,5,4
ORD-01478,2026-05-07 00:54:37.852111,AM,Cama Mesa Banho,1933.93,16,3
ORD-01479,2026-04-04 00:54:37.852111,PE,Informática,1030.31,20,3
ORD-01480,2025-10-24 00:54:37.852111,PE,Móveis,150.45,29,3
ORD-01481,2026-02-23 00:54:37.852111,SP,Cama Mesa Banho,481.38,1,5
ORD-01482,2026-02-11 00:54:37.852111,PE,Beleza e Saúde,527.35,21,1
ORD-01483,2025-08-14 00:54:37.852111,RJ,Eletrônicos,708.82,3,5
ORD-01484,2026-07-05 00:54:37.852111,SC,Móveis,135.03,9,5
ORD-01485,2026-07-29 00:54:37.852111,SP,Informática,1814.54,4,4
ORD-01486,2026-08-09 00:54:37.852111,PR,Móveis,1055.35,8,3
ORD-01487,2025-08-29 00:54:37.852111,BA,Móveis,1358.32,17,1
ORD-01488,2026-01-15 00:54:37.852111,AM,Cama Mesa Banho,180.99,12,2
ORD-01489,2026-03-05 00:54:37.852111,SP,Beleza e Saúde,155.53,7,5
ORD-01490,2026-07-28 00:54:37.852111,RJ,Cama Mesa Banho,1193.61,1,5
ORD-01491,2026-04-27 00:54:37.852111,BA,Beleza e Saúde,1780.23,20,2
ORD-01492,2025-10-06 00:54:37.852111,SC,Beleza e Saúde,1080.54,9,3
ORD-01493,2025-12-29 00:54:37.852111,MG,Esportes,1761.75,2,5
ORD-01494,2026-02-24 00:54:37.852111,AM,Cama Mesa Banho,1631.43,19,2
ORD-01495,2026-07-10 00:54:37.852111,RJ,Informática,197.91,1,5
ORD-01496,2025-12-05 00:54:37.852111,AM,Eletrônicos,443.82,18,4
ORD-01497,2025-12-09 00:54:37.852111,RS,Móveis,1332.54,5,5
ORD-01498,2025-11-17 00:54:37.852111,MG,Esportes,914.83,5,3
ORD-01499,2026-03-25 00:54:37.852111,BA,Informática,616.86,13,3
ORD-01500,2025-11-12 00:54:37.852111,PE,Eletrônicos,866.34,15,2
ORD-01501,2026-05-09 00:54:37.852111,RJ,Eletrônicos,918.14,5,4
ORD-01502,2025-12-29 00:54:37.852111,AM,Cama Mesa Banho,1825.58,14,3
ORD-01503,2026-07-05 00:54:37.852111,BA,Beleza e Saúde,251.74,17,2
ORD-01504,2025-10-15 00:54:37.852111,PE,Cama Mesa Banho,595.47,10,4
ORD-01505,2026-07-15 00:54:37.852111,SC,Eletrônicos,1098.25,11,4
ORD-01506,2025-09-29 00:54:37.852111,SC,Cama Mesa Banho,1411.66,15,3
ORD-01507,2025-12-11 00:54:37.852111,AM,Esportes,1279.74,31,1
ORD-01508,2025-12-20 00:54:37.852111,SP,Informática,1886.2,5,4
ORD-01509,2026-02-09 00:54:37.852111,RS,Eletrônicos,1601.44,12,2
ORD-01510,2025-11-14 00:54:37.852111,SP,Esportes,1136.3,1,4
ORD-01511,2025-12-20 00:54:37.852111,RS,Informática,468.63,14,5
ORD-01512,2025-12-17 00:54:37.852111,RJ,Esportes,929.2,6,3
ORD-01513,2025-11-20 00:54:37.852111,PR,Móveis,1402.1,8,3
ORD-01514,2025-08-19 00:54:37.852111,AM,Beleza e Saúde,1684.03,24,2
ORD-01515,2025-09-07 00:54:37.852111,CE,Beleza e Saúde,1921.49,16,3
ORD-01516,2026-06-09 00:54:37.852111,AM,Beleza e Saúde,1230.63,15,3
ORD-01517,2026-02-17 00:54:37.852111,MG,Móveis,1077.49,5,5
ORD-01518,2026-08-10 00:54:37.852111,PE,Eletrônicos,84.5,12,4
ORD-01519,2026-03-24 00:54:37.852111,MG,Eletrônicos,190.59,7,3
ORD-01520,2026-03-08 00:54:37.852111,SC,Móveis,354.4,6,4
ORD-01521,2025-09-23 00:54:37.852111,RS,Beleza e Saúde,156.78,6,4
ORD-01522,2026-03-20 00:54:37.852111,PE,Beleza e Saúde,831.68,13,4
